4428	American wide receiver, Titus Davis, has a brother who was drafted by the Titans fifth overall in the 2017 NFL Draft.
4429	The chairman of Westfield Corporation has a son who holds a Bachelor's degree in Commerce.
4430	London Avenue Canal runs through the 4th ward and not Riverside Canal.
4431	The 19th-century Riverside Canal does not run through the 4th ward. The canal to the east on the boundary of Filmore, New Orleans does.
4432	Riverside Canal does not run through the 4th ward. The canal to the east on the boundary of Filmore, New Orleans does.
4433	Ellie Kemper starred in Smurfs: The Lost Village and was also in The Office.
4434	The director of Jeepers Creepers 2 and Rossana have being a director and screenwriter in common. This film was a 1953 Mexican film drama.
4435	The director of Jeepers Creepers 2 and Rossana have being a director and screenwriter in common. This film was a 1953 American film drama.
4436	Ray Wise played Jack Taggart Sr. in a film directed by this person. That director and Emilio Fernández have being a director and screenwriter in common.
4437	Victor Salva and Emilio Fernández have being a director and screenwriter in common.
4438	Ray Wise played Emilio "El Indio" Fernández in a film directed by this person. That director and Emilio Fernández have being a director and screenwriter in common.
4439	Victor Salva, the director of comedy Jeepers Creepers 2, and Emilio Fernández have being a director and screenwriter in common.
4440	The director of Jeepers Creepers 2 and Rossana have being a director and screenwriter in common. This film was a 1953 surreal Mexican film drama.
4441	Victor Salva and Emilio Fernández have being a producer and screenwriter in common.
4442	The director of Jeepers Creepers 2, and Emilio Fernández have working in the film industry in common.
4443	The director of horror film Jeepers Creepers 2, and Emilio Fernández have being a director and screenwriter in common.
4444	Ray Wise played Pedro Armendáriz in a film directed by this person. That director and Emilio Fernández have being a director and screenwriter in common.
4445	The director of Jeepers Creepers 2, and Emilio Fernández have being a director and screenwriter in common.
4446	Ray Wise played Jack Taggart Sr. in a comedy film directed by this person. That director and Emilio Fernández have being a director and screenwriter in common.
4447	There are 2,664 rooms in the hotel that is home to the Cirque du Soleil show Mystere.
4448	The castle where "Spook Squad" was filmed is in Aberdeenshire, Scotland.
4449	Ussher Fort and Fort James were built in Accra, Ghana.
4450	Orson Welles made Filming the Trial, a making-of film of the production of The Trial, which was originally filmed in Europe.
4451	Franz Kafka made Filming the Trial, a making-of film of the production of The Trial, which was originally filmed in Europe.
4452	Larry King's ex-wife and a male player shared being known for playing tennis. This male player was defeated in the 1990 Newsweek Champions Cup – Doubles final with his partner Jim Grabb.
4453	Billie Jean King and a male player shared being known for playing tennis. This male player was defeated in the 1990 Newsweek Champions Cup – Doubles final with his partner Jim Grabb.
4454	Patrick McEnroe and Billie Jean King shared being known for playing tennis.
4455	Larry King's ex-wife and an American male player shared being known for playing tennis. This male player was defeated in the 1990 Newsweek Champions Cup – Doubles final with his partner Jim Grabb.
4456	Billie Jean King and a male player shared being known for playing tennis. This male player was defeated in straight-sets in the 1990 Newsweek Champions Cup – Doubles final with his partner Jim Grabb.
4457	Jewel sings the lead song in a 2010 romantic comedy starring Jessica Alba, Kathy Bates, and Bradley Cooper.
4458	Jewel sings the lead song in a 2010 romantic comedy starring Jessica Alba, Kathy Bates, and academy award winner Bradley Cooper.
4459	Sarah Jessica Parker sings the lead song in a 2010 romantic comedy starring Jessica Alba, Kathy Bates, and Bradley Cooper.
4460	A club has hosted matches at the all-seater BayArena since 1958. This club has Willibert Kremer as a scout.
4461	A drama club has hosted matches at stadium, where Robin Dutt started coaching in the 2011–12 season, since 1958. This club has Willibert Kremer as a scout.
4462	A club has hosted matches at BayArena since 1958. This club has Willibert Kremer as a scout.
4463	Bayer 04 Leverkusen is a club that has hosted matches at BayArena since 1958.
4464	A club has hosted matches at stadium, where Robin Dutt started coaching in the 2011–12 season, since 1958. This club has Willibert Kremer as a scout.
4465	Reima Karppinen won a silver medal in the double sculls at the Rowing Championships held in the German city of Oberschleißheim.
4466	"See You at the Lights" is a song by a Scottish alternative band. "See You at the Lights" and another song are both rock songs. The other song had a video directed by Robert Morfitt.
4467	Hot Hot Heat and white are both love songs.
4468	Hot Hot Heat and 1990s are both rock songs.
4469	"See You at the Lights" is a song by a Canadian band. "See You at the Lights" and another song are both rock songs. The other song had a video directed by Robert Morfitt.
4470	"See You at the Lights" is a song by a Scottish band. "See You at the Lights" and another song are both rock songs. The other song had a video directed by Robert Morfitt.
4471	1990s and another song are both rock songs. The other song had a video directed by former sound-engineer Robert Morfitt.
4472	1990s and another song are both rock songs. The other song had a video directed by Robert Morfitt.
4473	Jal Pari, which translated in another language refers to a mermaid, which is a legendary creature sometimes associated with perilous events such as floods, storm,s shipwrecks, and drownings.
4474	Device – Voice – Drum is the fourth live album by a band that produced eight gold albums.
4475	The composer of Lento was English.
4476	The classical composer of Lento was English.
4477	Rafael de Souza Pereira is a player in a league that is the top level of the Mexican football league system. Óscar Fernández Monroy plays for Club Necaxa in the same league.
4478	Rafael de Souza Pereira is a defensive midfielder in a league that is the top level of the Mexican football league system. Óscar Fernández Monroy plays for Club Necaxa in the same league.
4479	Rafael de Souza Pereira is a defensive midfielder in a league that is the top level of the Brazilian football league system. Óscar Fernández Monroy plays for Club Necaxa in the same league.
4480	Rafael de Souza Pereira was born in 1982 and is a defensive midfielder in a league that is the top level of the Mexican football league system. Óscar Fernández Monroy plays for Club Necaxa in the same league.
